"Date","Time","Transaction ID","Receipt No.","Total","Total Cost","Payment Type","Category","Item","Option","Modifier","Quantity","Price per Unit","Discounted Price","Inclusive VAT","Cost","Refunded","Refund Reason","Item Note","% Item Discount","Item Discount Amount","% Total Discount","Total Discount Amount","VAT Exemption","Service %","Service Amount","Cashier","Note","Customer","Customer Phone","Customer Delivery Address","Park Tag","Type"
"27 Feb 2024","4:03pm","1709021007","2973","110","71.5","Cash","BW LOAVES","LOAF | WHOLE WHEAT","","","2","55","110","0","35.75","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","3:55pm","1709020516","2972","28","18.2","Cash","BW PASTRIES","EGG PIE","","","1","28","28","0","18.2","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","3:53pm","1709020435","2971","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","2:54pm","1709016880","2970","101","65.64999999999999","Cash","BW PASTRIES","EGG PIE","","","3","28","84","0","18.2","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","2:54pm","1709016880","2970","","","Cash","BW PASTRIES","BANANA SLICE","","","1","17","17","0","11.05","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","2:32pm","1709015574","2969","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","2:23pm","1709015013","2968","198","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","2","130","198","0","0","","","Promo","23.846153846153847","62","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","2:18pm","1709014728","2967","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","2:18pm","1709014717","2966","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","0","0","","","Promo","14.534883720930234","25","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","2:18pm","1709014705","2965","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","0","0","","","Promo","14.534883720930234","25","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","1:18pm","1709011122","2964","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","12:56pm","1709009771","2963","76","36.4","Cash","BW PASTRIES","EGG PIE","","","2","28","56","0","18.2","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","12:56pm","1709009771","2963","","","Cash","BW BEVERAGES","MINUTE MAID | 250 ml","","","1","20","20","0","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","12:55pm","1709009749","2962","102.9","95.55","Cash","BW CHILLED CAKES","CREAMY YEMA CAKE","","","1","147","102.9","0","95.55","","","1day before","30","44.1","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","11:52am","1709005964","2961","1050","0","Credit","BW PARTY CAKES","SPARKLING UNICORN","","","1","1050","1050","0","0","","","","","0","","0","0","","0","CJ Banao","Charge to Justin Marcelo","","","","",""
"27 Feb 2024","11:48am","1709005682","2960","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","11:43am","1709005433","2959","73.5","52.65","Cash","BW PASTRIES","EGG PIE","","","2","28","56","0","18.2","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","11:43am","1709005433","2959","","","Cash","BW PASTRIES","SPECIAL MAMON","","","1","25","17.5","0","16.25","","","","30","7.5","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","11:43am","1709005412","2958","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","11:43am","1709005402","2957","92","59.8","Cash","BW DELICACIES","HOPIA RED MONGO","","","1","46","46","0","29.9","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","11:43am","1709005402","2957","","","Cash","BW DELICACIES","HOPIA MONGO","","","1","46","46","0","29.9","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","11:29am","1709004598","2956","319","207.35","Cash","BW CHILLED CAKES","FAMOUS MOCHA | 7R","","","1","319","319","0","207.35","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","11:29am","1709004598","2956","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","","100","2","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","11:18am","1709003912","2955","13.3","0","Cash","BW BREADS","GOLDEN CUP MINI","","","1","19","13.3","0","0","","","1day before","30","5.7","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","11:18am","1709003896","2954","38","0","Cash","BW BREADS","GOLDEN CUP MINI","","","2","19","38","0","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","10:52am","1709002339","2953","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","10:37am","1709001425","2952","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","10:29am","1709000993","2951","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","10:29am","1709000969","2950","282","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","10:29am","1709000969","2950","","","Cash","BW SPREADS","CHIZ WHIZ | SACHET","","","1","88","88","0","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","10:29am","1709000969","2950","","","Cash","BW SPREADS","LC PLAIN | SACHET 220ML","","","1","95","95","0","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","10:23am","1709000618","2949","253.3","233.35","Cash","BW CHILLED CAKES","LEMON CREAM | 7R","","","1","359","251.3","0","233.35","","","1day before","30","107.7","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","10:23am","1709000618","2949","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","2","0","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","10:13am","1709000006","2948","28","22.75","Cash","BW PASALUBONG","TOASTED BREAD","","","1","35","28","0","22.75","","","Promo","20","7","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","10:03am","1708999415","2947","78.4","72.8","Cash","BW PASTRIES","EGG PIE","","","4","28","78.4","0","18.2","","","1day before","30","33.6","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","10:00am","1708999223","2946","24.5","16.25","Cash","BW BREADS","PANDESAL | PLAIN","","","1","35","24.5","0","16.25","","","1day before","30","10.5","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","9:51am","1708998696","2945","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","9:51am","1708998681","2944","127","0","Cash","BW PROMOS","FLAVORED TRIO | RAISINS","","","1","149","127","0","0","","","Promo","14.76510067114094","22","","0","0","","0","CJ Banao","","","","","",""
"27 Feb 2024","9:36am","1708997775","2943","139","0","Cash","BW PROMOS","JUMBO LOAF BUNDLE","","","1","158","139","0","0","","","Promo","12.025316455696203","19","","0","0","","0","","","","","","",""
"27 Feb 2024","9:20am","1708996843","2942","30","0","Cash","BW BEVERAGES","BOTTLED WATER","","","2","15","30","0","0","","","","","0","","0","0","","0","","","","","","",""
"27 Feb 2024","9:20am","1708996832","2941","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","","","","","","",""
"27 Feb 2024","9:20am","1708996817","2940","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","0","0","","","Promo","14.534883720930234","25","","0","0","","0","","","","","","",""
"27 Feb 2024","9:20am","1708996806","2939","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","0","0","","","Promo","14.534883720930234","25","","0","0","","0","","","","","","",""
"27 Feb 2024","9:19am","1708996788","2938","112","72.8","Cash","BW PASTRIES","EGG PIE","","","4","28","112","0","18.2","","","","","0","","0","0","","0","","","","","","",""
"27 Feb 2024","7:42am","1708990963","2937","56","45.5","Cash","BW PASALUBONG","TOASTED BREAD","","","2","35","56","0","22.75","","","Promo","20","14","","0","0","","0","","","","","","",""
"27 Feb 2024","7:31am","1708990261","2936","204","120.25","Cash","BW LOAVES","LOAF | JUMBO","JUMBO PROMO","","1","79","79","0","39","","","","","0","","0","0","","0","","","","","","",""
"27 Feb 2024","7:31am","1708990261","2936","","","Cash","BW DELICACIES","HOPIA PASTILLAS","","","1","34","34","0","22.1","","","","","0","","0","0","","0","","","","","","",""
"27 Feb 2024","7:31am","1708990261","2936","","","Cash","BW DELICACIES","HOPIA BABOY","","","1","43","43","0","27.95","","","","","0","","0","0","","0","","","","","","",""
"27 Feb 2024","7:31am","1708990261","2936","","","Cash","BW DELICACIES","HOPIA UBE","","","1","48","48","0","31.2","","","","","0","","0","0","","0","","","","","","",""
"27 Feb 2024","7:07am","1708988840","2935","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","","","","","","",""
"26 Feb 2024","6:11pm","1708942270","2934","41.3","38.35","Cash","BW LOAVES","LOAF | SAKTO","","","1","40","28","0","26","","","1day before","30","12","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","6:11pm","1708942270","2934","","","Cash","BW PASTRIES","YEMA CAKE","","","1","19","13.3","0","12.35","","","1day before","30","5.7","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","5:54pm","1708941274","2933","46","29.9","Cash","BW DELICACIES","HOPIA MONGO","","","1","46","46","0","29.9","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","5:54pm","1708941263","2932","76.3","55.25","Cash","BW BREADS","ASADO BUN","","","1","29","20.3","0","18.85","","","1day before","30","8.7","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","5:54pm","1708941263","2932","","","Cash","BW PASTRIES","EGG PIE","","","2","28","56","0","18.2","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","5:53pm","1708941234","2931","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","0","0","","","","14.534883720930234","25","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","5:38pm","1708940315","2930","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","5:19pm","1708939191","2929","117","65.65","Cash","BW BREADS","UBE ENSAYMADA","","","1","43","43","0","23.4","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","5:19pm","1708939191","2929","","","Cash","BW BREADS","CHEESY ENSAYMADA","","","1","36","36","0","17.55","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","5:19pm","1708939191","2929","","","Cash","BW PASTRIES","YEMA CAKE","","","2","19","38","0","12.35","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","5:19pm","1708939153","2928","15","0","Cash","BW BEVERAGES","BOTTLED WATER","","","1","15","15","0","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","5:19pm","1708939145","2927","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","4:22pm","1708935758","2926","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","4:00pm","1708934445","2925","30","0","Cash","BW BEVERAGES","BOTTLED WATER","","","2","15","30","0","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","3:40pm","1708933232","2924","143","100.5","Cash","BW PASTRIES","EGG PIE","","","1","28","28","0","18.2","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","3:40pm","1708933232","2924","","","Cash","BW PASTRIES","UBE EGG PIE","","","1","31","31","0","20.15","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","3:40pm","1708933232","2924","","","Cash","BW PASTRIES","YEMA CAKE","","","1","19","19","0","12.35","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","3:40pm","1708933232","2924","","","Cash","BW PASTRIES","BANANA SLICE","","","1","17","17","0","11.05","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","3:40pm","1708933232","2924","","","Cash","BW PASTRIES","BUTTER CUPCAKE","","","1","19","19","0","9.75","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","3:40pm","1708933232","2924","","","Cash","BW BREADS","WHEAT TUNA BUN","","","1","29","29","0","29","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","3:35pm","1708932902","2923","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","0","0","","","","14.534883720930234","25","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","3:01pm","1708930914","2922","53","34.45","Cash","BW PASALUBONG","CLASSIC PIAYA","","","1","53","53","0","34.45","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","3:01pm","1708930907","2921","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","2:34pm","1708929249","2920","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","2:22pm","1708928545","2919","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","0","0","","","Promo","14.534883720930234","25","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","2:06pm","1708927566","2918","139","0","Cash","BW PROMOS","JUMBO LOAF BUNDLE","","","1","158","139","0","0","","","Promo","12.025316455696203","19","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","2:05pm","1708927552","2917","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","1:41pm","1708926106","2916","187","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","1:41pm","1708926106","2916","","","Cash","BW SPREADS","CHIZ WHIZ | SACHET","","","1","88","88","0","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","1:41pm","1708926086","2915","13.3","12.35","Cash","BW PASTRIES","YEMA CAKE","","","1","19","13.3","0","12.35","","","1day before","30","5.7","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","12:58pm","1708923490","2914","246","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","12:58pm","1708923490","2914","","","Cash","BW PROMOS","TRIO UBE","","","1","172","147","0","0","","","","14.534883720930234","25","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","12:26pm","1708921594","2913","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","12:17pm","1708921043","2912","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","12:13pm","1708920785","2911","29","18.85","Cash","BW BREADS","ASADO BUN","","","1","29","29","0","18.85","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","12:12pm","1708920777","2910","113.8","90.35","Cash","BW BREADS","ASADO BUN","","","1","29","20.3","0","18.85","","","1day before","30","8.7","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","12:12pm","1708920777","2910","","","Cash","BW BREADS","PANDESAL | WHEAT","","","1","55","38.5","0","35.75","","","1day before","30","16.5","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","12:12pm","1708920777","2910","","","Cash","BW LOAVES","LOAF | WHOLE WHEAT","","","1","55","55","0","35.75","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","11:47am","1708919223","2909","15","0","Cash","BW BEVERAGES","BOTTLED WATER","","","1","15","15","0","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","11:46am","1708919186","2908","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"26 Feb 2024","11:46am","1708919178","2907","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
